201506,7,면목,14,0,12391,1415,22774,6559,67028,9735,76491,29973,36339,21232,22051,15462,18715,12281,19654,15655,18499,15996,18098,16261,18908,20441,22281,27390,22729,33887,22290,47608,19324,52019,14739,33037,12854,28878,11534,29103,5284,19582,987,7110,0,1,,,,,20150708
201506,7,상봉,267,1,11395,1993,19722,9292,57141,16614,67728,37012,35188,20472,22312,15447,20500,16190,21554,17158,21986,18738,20360,18514,20486,21027,23077,25030,28103,31720,36370,47131,28062,50754,20542,33000,19382,27685,16684,27483,8421,20235,1503,8807,1,57,,,,,20150708
201506,7,중화,4,0,9415,865,15536,5628,44189,11445,51287,25190,27337,13514,17264,10451,15414,9949,15524,10212,14618,10831,12978,12209,13712,14563,15858,18823,18334,21984,22518,33080,15586,36021,10693,24026,9830,21294,7812,22068,4042,14684,697,4953,0,51,,,,,20150708
201506,7,먹골,6,1,7273,813,12567,4547,39180,5891,43646,15878,24501,10271,15395,8199,13064,9269,13380,10466,13380,10847,12606,10990,12260,13598,12991,16272,15228,20320,17072,30158,11972,34535,9016,21648,7617,19747,6350,18679,3147,12612,537,3916,0,70,,,,,20150708
201506,7,태릉입구,100,0,6961,1513,7531,7647,20569,10584,22798,24327,15315,15828,10980,10785,10263,11621,11580,9501,12044,9294,12629,9740,13902,9652,16243,10983,19480,13449,21166,18529,14740,19415,10688,13793,9359,12634,7964,13580,4163,8426,660,3958,2,1795,,,,,20150708
201506,7,공릉,11,0,6446,1403,14896,6119,42026,19382,43069,30823,22771,19477,16908,15247,15937,11880,17394,13991,16425,16553,15027,14422,18019,16488,29303,18630,22642,22776,25943,33042,16680,37945,14060,24592,13157,20901,11863,19915,7208,14831,1443,5943,,,,,,,20150708
201506,7,하계,1,0,8681,1544,27528,8451,77793,25103,77810,28238,40973,22311,29589,17555,26157,17578,27050,22889,25029,23695,24302,23639,27207,25369,34916,29523,33159,35419,30966,51244,21356,60575,16860,39621,15922,32921,16732,34190,6606,23675,1199,9256,,,,,,,20150708
201506,7,중계,13,1,9562,1896,24448,6703,68237,20668,66052,31988,34250,17299,23517,13372,19483,13393,20121,13013,21000,15236,17865,14768,18343,17519,25207,20203,24446,24913,20692,37969,13340,45560,10192,29205,11079,25327,10202,25605,4647,18213,788,6475,0,1,,,,,20150708
201506,7,노원,74,4,7234,2729,15471,9359,41039,25620,40967,46459,27666,46081,26428,29711,29394,28479,29556,29513,31423,33694,31278,35561,36461,36294,38233,38860,39709,44761,45255,57497,32147,60696,33158,34731,26826,26950,33141,22746,11541,18211,2246,6998,0,117,,,,,20150708
201506,7,마들,2,0,7716,1460,23012,3261,63337,8354,53129,11497,26562,9233,18504,8264,17120,9042,16316,9826,14094,10822,12438,12124,12932,14080,13537,18003,12565,21295,12113,31769,8937,40191,6654,26355,5336,22130,4609,21206,2023,16986,355,6253,1,18,,,,,20150708
